District,Rotaract Club Name,Club ID,Club Status,Rotaract Role,Last Reported,Name,Address,Phone,Email,Online Account With My Rotary,Zone,Club Base,RI Zone
3192,Bengaluru Avinya,8826631,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3192,Bengaluru Compassion Crew,8827481,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3192,Bishop Cotton Yelahanka,216046,Active,Rotaract President,,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3192,C M R I T,212785,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3192,Falcon Youth,8825140,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3192,GEMs B School,214320,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3192,GITAM Bengaluru,8826418,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3192,M. S. Engineering College,8827247,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3192,NBC College,8827782,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3192,RPA First Grade College Rajajinagar,8826806,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3192,Seshadripuram Institute of Management Studies,214429,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3192,Sree Siddaganga First Grade College,8826279,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3192,Sri Basaveshwara First Grade College,8826201,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3192,Sri Guru Sai First Grade College,8827585,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3192,St. Annes Degree College for Women,8826801,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3192,St. Anne's First Grade College for Women,8826849,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3192,St Pauls College,8824042,Active,Rotaract President,,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3192,Surana College Peenya,217238,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3192,VBR College,8823940,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3192,Yenepoya,8826511,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3203,Akshaya Institute of Management Studies,217635,Active,Rotaract President,,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,University,Zone 5
3203,AVP College of Arts and Science,214041,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,University,Zone 5
3203,Bannari Amman Institute of Technology,8826023,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,University,Zone 5
3203,Bharathidasan College of Arts & Science,8827747,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,University,Zone 5
3203,Bishop Thorp College,8827581,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,University,Zone 5
3203,Erode Central,77961,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,Community,Zone 5
3203,Erode Kalam,8825631,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,Community,Zone 5
3203,Erode Sengunthar Engineering College,8825893,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,University,Zone 5
3203,Forest College and Research Institute,8827198,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,University,Zone 5
3203,Government Arts and Science College Sathyamangalam,8826856,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,University,Zone 5
3203,Government Erode Medical College,8827583,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,University,Zone 5
3203,Greenfield Vidyasagar College of Arts & Science,53811,Active,Rotaract President,,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,University,Zone 5
3203,JSS AHER,8827815,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,University,Zone 5
3203,Kaamadhenu Arts and Science College,8826024,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,University,Zone 5
3203,Kamalam College,212203,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,University,Zone 5
3203,Kangeyam Institute of Commerce,8825941,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,University,Zone 5
3203,KEC(Erode),217564,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,Community,Zone 5
3203,NGM College,89722,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,University,Zone 5
3203,Ootacamund Odyssey,8826650,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,Community,Zone 5
3203,Park's College,8826850,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,University,Zone 5
3203,P K R Arts College for Women,8827533,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,University,Zone 5
3203,Pollachi Varnas,212424,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,Community,Zone 5
3203,SIIMS,8823253,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,University,Zone 5
3203,Theeran Chinnamalai College of Arts and Science for Women,8826931,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,University,Zone 5
3203,Udamalpet Gandhi Nagar,8211,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,Community,Zone 5
3203,Vellalar College of Pharmacy,8827602,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,University,Zone 5
3203,Vidhyasagar College of Arts & Science,42389,Active,Rotaract President,,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,University,Zone 5
3203,Yadhoom Pollachi,8826528,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,Community,Zone 5
3203,Yermunai Ilaingarkal,8825627,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,Community,Zone 5
3204,CALICUT CENTRAL,217975,Active,Rotaract President,,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,Community,Zone 5
3204,"Calicut Central SDSMW College, Vellannur",217978,Active,Rotaract President,,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,Community,Zone 5
3204,Calicut City,8824155,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,Community,Zone 5
3204,Calicut Cybercity Future,8824336,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,Community,Zone 5
3204,Calicut Cybercity Youth,8824316,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,Community,Zone 5
3204,Calicut Eyes Institute of Ophthalmology Mukkam,8826818,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,University,Zone 5
3204,CSWA Cybercity,8826512,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,University,Zone 5
3204,CSWA Kaloor Road,8826508,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,University,Zone 5
3204,Government College Kasaragod,8826796,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,5,University,Zone 5
